INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('242565116', 'Thurston', 'Tumwater', 'WA', '98512', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '22', 'PUGET SOUND ENERGY INC', '53067010910', '-122.9131017', '47.0135926')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('475132136', 'King', 'Seattle', 'WA', '98121', '2018', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '249', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033008003', '-122.344', '47.615385')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('154068666', 'Clark', 'Vancouver', 'WA', '98682', '2021', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '17', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040714', '-122.5146473', '45.67862')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('147182164', 'King', 'Bellevue', 'WA', '98005', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033023604', '-122.16085', '47.624515')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('137479716', 'King', 'Issaquah', 'WA', '98029', '2021', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '5', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032220', '-121.999595', '47.547635')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('200682471', 'Snohomish', 'Lynnwood', 'WA', '98087', '2022', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '21', 'PUGET SOUND ENERGY INC', '53061042004', '-122.2559465', '47.8656788')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('211888085', 'King', 'Seattle', 'WA', '98103', '2022', 'CHEVROLET', 'BOLT EV', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '43', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033004902', '-122.34301', '47.659185')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('216569685', 'Clark', 'Vancouver', 'WA', '98660', '2022', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '49', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011042100', '-122.675975', '45.630465')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('185661766', 'King', 'Redmond', 'WA', '98052', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '45', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032321', '-122.12302', '47.67668')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('179412299', 'King', 'Bellevue', 'WA', '98004', '2021', 'PORSCHE', 'TAYCAN', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '192', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024002', '-122.201905', '47.61385')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('225964511', 'King', 'Bellevue', 'WA', '98005', '2023', 'TESLA', 'MODEL X', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033023701', '-122.16085', '47.624515')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('209909542', 'King', 'Normandy Park', 'WA', '98166', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '33', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033028600', '-122.34102', '47.46593')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('220832489', 'Island', 'Oak Harbor', 'WA', '98277', '2023', 'JEEP', 'WRANGLER', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '21', '0', '10', 'PUGET SOUND ENERGY INC', '53029970900', '-122.6788673', '48.2897314')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('225869822', 'King', 'Bellevue', 'WA', '98006', '2023', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024904', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('185438760', 'Snohomish', 'Lynnwood', 'WA', '98036', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '1', 'PUGET SOUND ENERGY INC', '53061051916', '-122.316675', '47.819365')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('219128843', 'King', 'Bellevue', 'WA', '98006', '2023', 'BMW', 'X5', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '30', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024905', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('244136308', 'King', 'Renton', 'WA', '98055', '2023', 'KIA', 'NIRO', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '33', '0', '11', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033025806', '-122.197', '47.43876')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('266918942', 'King', 'Bellevue', 'WA', '98005', '2016', 'FORD', 'FUSION', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '19', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033023603', '-122.16085', '47.624515')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('224532598', 'Snohomish', 'Edmonds', 'WA', '98020', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '21', 'PUGET SOUND ENERGY INC', '53061050502', '-122.37507', '47.80807')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('221291528', 'King', 'Renton', 'WA', '98059', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '11', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033025103', '-122.15734', '47.487175')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('168660894', 'Island', 'Coupeville', 'WA', '98239', '2019', 'TOYOTA', 'PRIUS PRIME', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '25', '0', '10', 'PUGET SOUND ENERGY INC', '53029971000', '-122.681275', '48.21784')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('476760630', 'Spokane', 'Mica', 'WA', '99023', '2014', 'BMW', 'I3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '81', '0', '9', 'BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY', '53063012402', '-117.212705', '47.550885')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('221442476', 'King', 'Des Moines', 'WA', '98198', '2023', 'HYUNDAI', 'IONIQ 5', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '33', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033029003', '-122.3219166', '47.4013897')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('227256123', 'King', 'Medina', 'WA', '98039', '2023', 'TESLA', 'MODEL X', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '48', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033024200', '-122.228025', '47.61598')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('210019127', 'King', 'Bellevue', 'WA', '98004', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033023902', '-122.201905', '47.61385')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('224179784', 'King', 'Seattle', 'WA', '98117', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033003302', '-122.37276', '47.689685')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('170537237', 'Kittitas', 'Cle Elum', 'WA', '98922', '2021', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '13', 'PUGET SOUND ENERGY INC', '53037975101', '-120.938295', '47.19538')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('256401631', 'Clark', 'Vancouver', 'WA', '98684', '2013', 'TOYOTA', 'PRIUS PLUG-IN', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '6', '0', '17', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011041317', '-122.51692', '45.6228')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('8807690', 'King', 'Kent', 'WA', '98030', '2020', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '266', '0', '47', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033029505', '-122.199755', '47.37483')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('111575887', 'Clark', 'Vancouver', 'WA', '98683', '2015', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '84', '0', '17', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011041323', '-122.4853873', '45.6083347')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('228658573', 'King', 'Bellevue', 'WA', '98006', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024904', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('148240480', 'King', 'Des Moines', 'WA', '98198', '2021', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '33', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033029001', '-122.3219166', '47.4013897')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('477383581', 'King', 'Sammamish', 'WA', '98075', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032224', '-122.03309', '47.58153')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('211794481', 'King', 'Issaquah', 'WA', '98027', '2022', 'BMW', 'X5', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '30', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033025007', '-122.03644', '47.53374')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('157615384', 'King', 'Bellevue', 'WA', '98006', '2021', 'JEEP', 'WRANGLER', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '25', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033023902', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('179408449', 'King', 'Seattle', 'WA', '98104', '2020', 'CHEVROLET', 'BOLT EV', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '259', '0', '37', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033008500', '-122.329075', '47.6018')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('162835032', 'King', 'Seattle', 'WA', '98177', '2012', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '73', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033001400', '-122.382425', '47.77279')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('103306759', 'King', 'Seattle', 'WA', '98108', '2019', 'KIA', 'NIRO', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '239', '0', '37', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033010401', '-122.3268963', '47.5499519')
